Item Name,Category,Distributor,Item Number,Product SKU,Description,Size,Proof %,Last Purchase Cost,Price Includes Tax,Cost Price,Retail Price,Promo Price,Reorder Level,Reorder Amount,Allow Alternate Description,Item has Serial Number,Image Id,Override Default Tax,Is Service,Commission Percent,Commission Fixed,Is Scalable,Weight,Price Per Pound,Deleted,Retail Markup,Quickbooks Id,Permanent Delete,Single Bottle Cost,Case Cost,Remove Discount,By Location,Quantity on Hand,Quantity Case,Price A,Price B,Price C
STONE RUINATION,BEER,CENTRAL STATES,3625174612,52505,STONE RUINATION,12OZ,,11.19,,11.19,13.99,,1,1,,,,,,,,,,,,,,,11.19,44.75,,7,0,4,,,
STONE RUINATION IPA,BEER,CENTRAL STATES,3625174013,52561,STONE RUINATION IPA,12OZ,,7.98,,7.98,9.99,,1,1,,,,,,,,,,,,,,,7.98,47.9,,7,0,6,,,
STONE SCORPIAN,BEER,CENTRAL STATES,3625174170,128144,STONE SCORPIAN,22OZ,,3.6,,3.6,4.49,,0,0,,,,,,,,,,,,,,,3.6,43.2,,,5,12,,,
STONE SUB SELF,BEER,CENTRAL STATES,3625185013,52705,STONE SUB SELF,12OZ,,7.98,,7.98,9.99,,1,1,,,,,,,,,,,,,,,7.98,47.9,,6,0,6,,,
STONE TANGERINE EXPRESS,BEER,CENTRAL STATES,3625174163,106404,STONE TANGERINE EXPR,11.2Z,,8.8,,8.8,10.99,,0,0,,,,,,,,,,,,,,,8.8,35.2,,,3,4,,,
STONE TANGERINE IPA 22,BEER,CENTRAL STATES,3625174152,106435,STONE TANGERINE IPA,22OZ,,3.6,,3.6,4.49,,0,0,,,,,,,,,,,,,,,3.6,43.2,,,1,12,,,
STONE WOOT STOUT,BEER,CENTRAL STATES,3625187038,56544,STONE WOOT STOUT,22OZ,,7.5,,7.5,9.49,,1,1,,,,,,,,,,,,,,,7.5,90,,18,0,12,,,
STONEHEDGE PINOT NOIR CENTRAL,,GLAZER WHOLESALE DRUG CO.,8675495330,3148015,STONEHEDGE PINOT NOI,750ML,,0,,9.02,11.99,,0,0,,,,,,,,,,,,,,,9.02,93.84,,,0,12,,,
STRONGBOW 4/6 BTL,BEER,MIDWEST,8834510151,30099,STRONGBOW 4/6 BTL,12OZ,,7.59,,7.59,8.99,,1,1,,,,,,,,,,,,,,,7.59,28.76,,H,3,4,,,
STRONGBOW 6/4/16.9,BEER,MIDWEST,7794250016,30012,STRONGBOW 6/4/16.9,17OZ,,7.19,,7.19,9.49,,1,1,,,,,,,,,,,,,,,7.19,33.55,,H,0,6,,,
STRONGBOW 6/4/16.9,BEER,MIDWEST,8834510155,30012A,STRONGBOW 6/4/16.9,17OZ,,7.19,,7.19,9.49,,1,1,,,,,,,,,,,,,,,7.19,33.55,,,0,6,,,
STRONGBOW ARTISINAL BLEND,BEER,MIDWEST,8834510198,30111,STRONGBOW ARTISINAL,11.2Z,,7.19,,7.19,8.99,,0,0,,,,,,,,,,,,,,,7.19,28.76,,,0,4,,,
SUBSTANCE CABERNET,WINE,WORLD WIDE,8474500300,14111832,SUBSTANCE CABERNET,750ML,,12.09,,12.09,16.99,,0,0,,,,,,,,,,,,,,,12.09,145.1,,,0,12,,,
SUCCESS VODKA,LIQUOR,STANDARD,5267399653,18706009,SUCCESS VODKA,750ML,,13.95,,13.95,17.99,,0,0,,,,,,,,,,,,,,,13.95,167.4,,,1,12,,,
SUMMER WATER ROSE,WINE,VINTEGRITY,1294902180,109009,SUMMER WATER ROSE,750ML,,12.8,,12.8,17.99,,0,0,,,,,,,,,,,,,,,12.8,153.6,,,5,12,,,
SUMMIT EXTRA PALE ALE,BEER,CRAWFORD,2556924161,42102,SUMMIT EXTRA PALE AL,12OZ,,6.4,,6.4,7.99,,1,1,,,,,,,,,,,,,,,6.4,25.6,,7,1,4,,,
SUMMIT PORTER,BEER,CRAWFORD,2556971416,42112,SUMMIT PORTER,12OZ,,6.4,,6.4,7.99,,1,1,,,,,,,,,,,,,,,6.4,25.6,,7,0,4,,,
SUMMIT WINTER ALE,BEER,CRAWFORD,2556919507,42184,SUMMIT WINTER ALE,12OZ,,6.4,,6.4,7.99,,1,1,,,,,,,,,,,,,,,6.4,25.6,,7,0,4,,,
SUTTER BUBBLY MOSCATO,WINE,STANDARD,8520000083,13350009,SUTTER BUBBLY MOSCAT,750ML,,7.61,,7.61,10.49,,2,2,,,,,,,,,,,,,,,7.61,0,,G,0,12,,,
SUTTER CAB SAUV,,STANDARD LIQUOR CORP,8520000055,5583005,SUTTER CAB SAUV,1.5LT,,11.25,,11.25,10.99,,2,1,,,,,,,,,,,,,,,11.25,42.75,,E,8,6,,,
SUTTER CAB SAUV,,STANDARD LIQUOR CORP,8520051874,5583019,SUTTER CAB SAUV,187ML,,5.87,,5.87,6.99,,2,1,,,,,,,,,,,,,,,5.87,25.6,,H,3,6,,,
SUTTER CAB SAUV,,STANDARD LIQUOR CORP,8520000025,5583009,SUTTER CAB SAUV,750ML,,6.4,,6.4,6.99,,2,1,,,,,,,,,,,,,,,6.4,42.7,,E,24,12,,,
SUTTER CHARD,,STANDARD LIQUOR CORP,8520000056,5586005,SUTTER CHARD,1.5LT,,10.03,,10.03,10.99,,2,1,,,,,,,,,,,,,,,10.03,42.75,,E,12,6,,,
SUTTER CHARD,,STANDARD LIQUOR CORP,8520061874,5586019,SUTTER CHARD,187ML,,5.87,,5.87,6.99,,2,1,,,,,,,,,,,,,,,5.87,25.6,,H,-44,24,,,
SUTTER CHARD,WINE,STANDARD LIQUOR CORP,8520000006,5586019A,SUTTER CHARD,187ML,,5.87,,5.87,1.85,,2,1,,,,,,,,,,,,,,,5.87,25.6,,,-44,24,,,
SUTTER CHARD,,STANDARD LIQUOR CORP,8520000026,5586009,SUTTER CHARD,750ML,,4.76,,4.76,5.99,,2,1,,,,,,,,,,,,,,,4.76,42.7,,E,31,12,,,
SUTTER FRE SPUMANTE,,STANDARD LIQUOR CORP,8520000107,5495009,SUTTER FRE SPUMANTE,750ML,,0,,6.18,7.29,,2,1,,,,,,,,,,,,,,,6.18,59.8,,G,0,12,,,
SUTTER HOME WHITE ZIN,WINE,STANDARD,8520000009,5581020,SUTTER HOME WHITE ZI,187ML,,0,,1.06,1.59,,0,0,,,,,,,,,,,,,,,1.06,4.26,,,0,4,,,
SUTTER MERLOT,,STANDARD LIQUOR CORP,8520000054,5578005,SUTTER MERLOT,1.5LT,,10.27,,10.27,10.99,,2,1,,,,,,,,,,,,,,,10.27,42.75,,E,3,6,,,
SUTTER MERLOT,,STANDARD LIQUOR CORP,8520021874,5578019,SUTTER MERLOT,187ML,,5.87,,5.87,6.99,,2,1,,,,,,,,,,,,,,,5.87,25.6,,H,2,6,,,
SUTTER MERLOT,,STANDARD LIQUOR CORP,8520000024,5578009,SUTTER MERLOT,750ML,,5.06,,5.06,6.99,,2,1,,,,,,,,,,,,,,,5.06,42.7,,E,12,12,,,
SUTTER MOSCATO,,STANDARD LIQUOR CORP,8520000062,5580005,SUTTER MOSCATO,1.5LT,,7.12,,7.12,10.99,,2,1,,,,,,,,,,,,,,,7.12,42.7,,E,2,6,,,
SUTTER MOSCATO,WINE,STANDARD,8520091875,5580019,SUTTER MOSCATO,187ML,,4.27,,4.27,6.99,,1,1,,,,,,,,,,,,,,,4.27,25.6,,H,2,6,,,
SUTTER MOSCATO,WINE,STANDARD LIQUOR CORP,8520000020,5580009,SUTTER MOSCATO,750ML,,2.85,,2.85,6.99,,0,0,,,,,,,,,,,,,,,2.85,42.75,,D,14,15,,,
SUTTER P GRIGIO,WINE,STANDARD,8520011875,1888019,SUTTER P GRIGIO,187ML,,4.27,,4.27,6.99,,0,0,,,,,,,,,,,,,,,4.27,25.6,,,1,6,,,
SUTTER RED,,STANDARD LIQUOR CORP,8520000076,10668005,SUTTER RED,1.5LT,,10.27,,10.27,10.99,,2,1,,,,,,,,,,,,,,,10.27,42.7,,E,0,6,,,
SUTTER RED,WINE,STANDARD LIQUOR CORP,8520000075,10668009,SUTTER RED,750ML,,6.4,,6.4,6.99,,0,0,,,,,,,,,,,,,,,6.4,42.7,,E,0,12,,,
SUTTER RED  4PK,WINE,STANDARD LIQUOR CORP,8520091876,10668019,SUTTER RED  4PK,187ML,,5.87,,5.87,6.99,,0,0,,,,,,,,,,,,,,,5.87,25.6,,H,-3,6,,,
SUTTER RED BLEND,WINE,STANDARD,8520000133,16784005,SUTTER RED BLEND,1.5L,,7.12,,7.12,10.99,,0,0,,,,,,,,,,,,,,,7.12,42.7,,,1,6,,,
SUTTER SANGRIA,WINE,STANDARD,8520011887,17467019,SUTTER SANGRIA,187ML,,0,,0,6.99,,1,1,,,,,,,,,,,,,,,0,25.6,,H,0,6,,,
SUTTER SANGRIA,WINE,STANDARD,8520000218,17467009,SUTTER SANGRIA,750ML,,5.7,,5.7,6.99,,1,1,,,,,,,,,,,,,,,5.7,42.7,,F,0,12,,,
SUTTER SAUV BL,WINE,STANDARD,8520071874,5585019,SUTTER SAUV BL,187ML,,5.87,,5.87,6.99,,1,1,,,,,,,,,,,,,,,5.87,25.6,,H,0,24,,,
SUTTER WH MERLOT,,STANDARD LIQUOR CORP,8520000063,5690005,SUTTER WH MERLOT,1.5LT,,10.27,,10.27,10.99,,2,1,,,,,,,,,,,,,,,10.27,42.75,,E,6,6,,,
SUTTER WH MERLOT,WINE,STANDARD LIQUOR CORP,8520010874,5690019,SUTTER WH MERLOT,187ML,,5.87,,5.87,6.99,,0,0,,,,,,,,,,,,,,,5.87,25.6,,H,-14,24,,,
SUTTER WH MERLOT,WINE,STANDARD LIQUOR CORP,8520000010,5690019A,SUTTER WH MERLOT,187ML,,5.87,,5.87,1.85,,0,0,,,,,,,,,,,,,,,5.87,25.6,,,-14,24,,,
SUTTER WH MERLOT,,STANDARD LIQUOR CORP,8520000040,5690009,SUTTER WH MERLOT,750ML,,5.7,,5.7,6.99,,2,1,,,,,,,,,,,,,,,5.7,42.7,,E,6,12,,,
SUTTER WH ZIN,,STANDARD LIQUOR CORP,8520000059,5581005,SUTTER WH ZIN,1.5LT,,9.32,,9.32,10.99,,2,1,,,,,,,,,,,,,,,9.32,42.7,,D,12,6,,,
SUTTER WH ZIN,WINE,STANDARD LIQUOR CORP,8520091874,5581019,SUTTER WH ZIN,187ML,,5.87,,5.87,6.99,,2,1,,,,,,,,,,,,,,,5.87,25.6,,H,5,6,,,
SUTTER WH ZIN BONUS 15PK,,STANDARD,8520000029,5581009,SUTTER WH ZIN BONUS,750ML,,4.76,,4.76,6.99,,1,1,,,,,,,,,,,,,,,4.76,42.75,,E,18,12,,,
SVEDKA BLUE RASPBERRY,LIQUOR,GLAZER'S,1776820175,448237,SVEDKA BLUE RASPBERR,750ML,,9.34,,9.34,12.99,,0,0,,,,,,,,,,,,,,,9.34,112.05,,,3,12,,,
SVEDKA COLADA STRAWBRY,CORDIALS,GLAZER'S,1776813075,325651,SVEDKA COLADA STRAWB,750ML,,7.78,,7.78,14.49,,1,1,,,,,,,,,,,,,,,7.78,0,,D,0,12,,,
SVEDKA GRAPEFRUIT JALAPENO,LIQUOR,GLAZER'S,1776818175,378857,SVEDKA GRAPEFRUIT JA,750ML,,12.44,,12.44,14.49,,1,1,,,,,,,,,,,,,,,12.44,134.88,,D,0,12,,,
SVEDKA MANGO PINEAPPLE,LIQUOR,GLAZER'S,1776815175,350537,SVEDKA MANGO PINEAPP,750ML,,9.34,,9.34,12.99,,1,1,,,,,,,,,,,,,,,9.34,112.05,,D,1,12,,,
SVEDKA STRAWBERRY LEMON,LIQUOR,GLAZER'S,1776814175,350532,SVEDKA STRAWBERRY LE,750ML,,9.34,,9.34,12.99,,1,1,,,,,,,,,,,,,,,9.34,112.05,,D,6,12,,,
SVEDKA VODKA,,GLAZER WHOLESALE DRUG CO.,1776811117,56236,SVEDKA VODKA,1.75L,,98.16,,21.7,19.99,,2,1,,,,,,,,,,,,,,,21.7,98.16,,,0,6,,,
SVEDKA VODKA,,GLAZER WHOLESALE DRUG CO.,1776811175,56230,SVEDKA VODKA,750ML,,102.6,,12.44,14.49,,2,1,,,,,,,,,,,,,,,12.44,102.6,,,0,12,,,
SVEDKA VODKA 80 PET,LIQUOR,GLAZER'S,1776812175,236887,SVEDKA VODKA 80 PET,750ML,,9.28,,9.28,14.49,,1,1,,,,,,,,,,,,,,,9.28,112.05,,A,9,12,,,
SWEET BITCH MOSCATO,WINE,HANDCRAFTED WINES,705449250,56105710,SWEET BITCH MOSCATO,750ML,,7.12,,7.12,9.99,,0,0,,,,,,,,,,,,,,,7.12,85.44,,,0,12,,,
SWEET BITCH PINOT GRIGIO,WINE,HANDCRAFTED WINES,705449227,56102723,SWEET BITCH PINOT GR,750ML,,7.12,,7.12,9.99,,0,0,,,,,,,,,,,,,,,7.12,85.44,,,0,12,,,
SWEET LADY,WINE,SMOKEY HILL VINEYARDS,1453318003,18003,SWEET LADY,750ML,,10.71,,10.71,14.99,,0,0,,,,,,,,,,,,,,,10.71,128.52,,,2,12,,,
SWEET REVENGE STRAWBERRY,CORDIALS,STANDARD,9357383924,14344009,SWEET REVENGE STRAWB,750ML,,15.56,,15.56,20.49,,1,1,,,,,,,,,,,,,,,15.56,93.35,,A,0,6,,,
TAAKA VODKA 5TH,LIQUOR,STANDARD,8800401154,19532009,TAAKA VODKA 5TH,750ML,,4.67,,4.67,5.99,,0,0,,,,,,,,,,,,,,,4.67,55.98,,,4,12,,,
TAAKA VODKA HALF GALLON,LIQUOR,STANDARD,8800401012,9985004,TAAKA VODKA HALF GAL,1.75L,,8.33,,8.33,10.99,,0,0,,,,,,,,,,,,,,,8.33,50,,,22,6,,,
TALL GRASS 8 BIT,BEER,CRAWFORD,9553100265,34408,TALL GRASS 8 BIT,11.2Z,,6.8,,6.8,8.49,,0,0,,,,,,,,,,,,,,,6.8,27.2,,,-1,4,,,
TALL GRASS ALE 4PK,BEER,CRAWFORD,9553100225,34300,TALL GRASS ALE 4PK,16OZ,,6,,6,8.49,,0,0,,,,,,,,,,,,,,,6,40.5,,5,0,6,,,
TALL GRASS BUFF SWEAT 4/6,BEER,CRAWFORD,9553100229,34344,TALL GRASS BUFF SWEA,11.2Z,,6.8,,6.8,8.49,,0,0,,,,,,,,,,,,,,,6.8,27.2,,,0,4,,,
TALL GRASS BUFFALO 4PK,BEER,CRAWFORD,9553100228,34340,TALL GRASS BUFFALO 4,16OZ,,6,,6,8.49,,0,0,,,,,,,,,,,,,,,6,40.5,,5,0,6,,,
TALL GRASS BUFFALO SWEAT,BEER,CRAWFORD,1271102413,34393,TALL GRASS BUFFALO S,11OZ,,6.8,,6.8,8.49,,0,0,,,,,,,,,,,,,,,6.8,27.2,,,0,4,,,
TALL GRASS HALCYON WHEAT,BEER,CRAWFORD,9553100254,34376,TALL GRASS HALCYON W,16OZ,,6,,6,8.49,,1,1,,,,,,,,,,,,,,,6,28.7,,9,-16,6,,,
TALL GRASS IPA 4 PK,BEER,CRAWFORD,9553100226,34315,TALL GRASS IPA 4 PK,16OZ,,0,,5.67,6.99,,0,0,,,,,,,,,,,,,,,5.67,34,,5,0,6,,,
TALL GRASS SONGBIRD,BEER,CRAWFORD,9553100293,34480,TALL GRASS SONGBIRD,16OZ,,6.75,,6.75,8.49,,1,1,,,,,,,,,,,,,,,6.75,40.5,,10,0,6,,,
TALLGRASS  SAMPLER 12PK,,CRAWFORD SALES COMPANY,9553100211,34355,TALLGRASS  SAMPLER 1,12OZ,,0,,12,14.99,,2,1,,,,,,,,,,,,,,,12,24,,4,0,2,,,
TALLGRASS 8 BIT,BEER,CRAWFORD,9553100250,34405,TALLGRASS 8 BIT,16OZ,,6.75,,6.75,8.49,,1,1,,,,,,,,,,,,,,,6.75,40.5,,10,0,6,,,
TALLGRASS ALE 4/6 NR,,CRAWFORD SALES COMPANY,9553100202,601106,TALLGRASS ALE 4/6 NR,12OZ,,0,,1.01,8.49,,2,1,,,,,,,,,,,,,,,1.01,22.4,,4,-1,4,,,
TALLGRASS BLUEBERRY JAM,BEER,CRAWFORD,1271102593,34550,TALLGRASS BLUEBERRY,11.2Z,,6.8,,6.8,8.49,,0,0,,,,,,,,,,,,,,,6.8,27.2,,,1,4,,,
TALLGRASS BUFFALO SWEAT CREAM,,CRAWFORD SALES COMPANY,9553100214,34341,TALLGRASS BUFFALO SW,12OZ,,0,,5.6,8.49,,2,1,,,,,,,,,,,,,,,5.6,22.4,,4,0,4,,,
TALLGRASS ETHOS IPA,BEER,CRAWFORD,9553100261,34425,TALLGRASS ETHOS IPA,16OZ,,7,,7,8.49,,1,1,,,,,,,,,,,,,,,7,40.5,,7,0,6,,,
TALLGRASS HALCYON WHEAT,BEER,CRAWFORD,9553100243,34375,TALLGRASS HALCYON WH,12OZ,,5.58,,5.58,7.49,,1,1,,,,,,,,,,,,,,,5.58,24,,8,0,4,,,
TALLGRASS HALF PIPE 6 PK,BEER,CRAWFORD,9553100272,34489,TALLGRASS HALF PIPE,11.2Z,,6.8,,6.8,8.49,,0,0,,,,,,,,,,,,,,,6.8,27.2,,,0,4,,,
TALLGRASS IPA 6 PK,,CRAWFORD SALES COMPANY,9553100205,603106,TALLGRASS IPA 6 PK,12OZ,,0,,1.01,6.99,,2,1,,,,,,,,,,,,,,,1.01,22.4,,4,0,4,,,
TALLGRASS KOLD 4 PK CAN,BEER,CRAWFORD,9553100227,34330,TALLGRASS KOLD 4 PK,16OZ,,0,,5.67,6.99,,0,0,,,,,,,,,,,,,,,5.67,34,,5,0,6,,,
TALLGRASS RASBERRY,BEER,CRAWFORD,9553100297,34509,TALLGRASS RASBERRY,11.2Z,,6.8,,6.8,8.49,,0,0,,,,,,,,,,,,,,,6.8,27.2,,,0,4,,,
TALLGRASS TOP ROPE IPA,BEER,CRAWFORD,9553100290,34485,TALLGRASS TOP ROPE I,16OZ,,6.75,,6.75,8.49,,1,1,,,,,,,,,,,,,,,6.75,38.4,,10,0,6,,,
TALLGRASS VANILLA BUFFALO,BEER,CRAWFORD,9553100258,34415,TALLGRASS VANILLA BU,16OZ,,7,,7,8.49,,1,1,,,,,,,,,,,,,,,7,40.5,,7,1,6,,,
TALLGRASS VARIETY,BEER,CRAWFORD,1271102361,34354,TALLGRASS VARIETY,12OZ,,12.8,,12.8,15.99,,1,1,,,,,,,,,,,,,,,12.8,25.6,,10,16,2,,,
TALLGRASS VARIETY,BEER,CRAWFORD,9553100233,34356,TALLGRASS VARIETY,16OZ,,12,,12,14.99,,1,1,,,,,,,,,,,,,,,12,36,,10,0,3,,,
TALLGRASS WHEAT 4/6 NR,,CRAWFORD SALES COMPANY,9553100203,34314,TALLGRASS WHEAT 4/6,12OZ,,0,,1.01,6.99,,2,1,,,,,,,,,,,,,,,1.01,22.4,,4,0,4,,,
TALLGRASS ZOMBIE,BEER,CRAWFORD,1271102359,34441,TALLGRASS ZOMBIE,16OZ,,6.75,,6.75,8.49,,1,1,,,,,,,,,,,,,,,6.75,40.5,,10,0,6,,,
TALUS CHARD,,GLAZER WHOLESALE DRUG CO.,8823200280,5991915,TALUS CHARD,750ML,,0,,6.9,7.99,,2,1,,,,,,,,,,,,,,,6.9,68.4,,,0,12,,,
TANGENT WINERY SAUVIGNON BLAN,WINE,WORLD WIDE,3042900001,10700432,TANGENT WINERY SAUVI,750ML,,10.96,,10.96,14.99,,1,1,,,,,,,,,,,,,,,10.96,110.95,,C,0,12,,,
TANQUERAY GIN 94.6,,STANDARD LIQUOR CORP,8811011040,2264007,TANQUERAY GIN 94.6,1.0LT,,27.53,,27.53,32.99,,2,1,,,,,,,,,,,,,,,27.53,293.7,,A,0,12,,,
TANQUERAY GIN 94.6,LIQUOR,STANDARD,8811011050,2264004,TANQUERAY GIN 94.6,1.75L,,34.68,,34.68,42.99,,1,1,,,,,,,,,,,,,,,34.68,205.4,,A,3,6,,,
TANQUERAY GIN 94.6,,STANDARD LIQUOR CORP,8811011060,2264013,TANQUERAY GIN 94.6,375ML,,11.69,,11.69,13.99,,2,1,,,,,,,,,,,,,,,11.69,223.82,,A,0,24,,,
TANQUERAY GIN 94.6,,STANDARD LIQUOR CORP,8811011030,2264009,TANQUERAY GIN 94.6,750ML,,20.95,,20.95,24.99,,2,1,,,,,,,,,,,,,,,20.95,233.37,,A,3,12,,,
TANQUERAY GIN 94.6,LIQUOR,STANDARD LIQUOR CORP,8807617763,2264009A,TANQUERAY GIN 94.6,750ML,,20.95,,20.95,24.99,,2,1,,,,,,,,,,,,,,,20.95,233.37,,,3,12,,,
TAROT CABERNET,WINE,HANDCRAFTED WINES,5497400723,52508011,TAROT CABERNET,750ML,,44.83,,44.83,59.99,,0,0,,,,,,,,,,,,,,,44.83,512.4,,,1,12,,,
TAYLOR MARSALA,WINE,GLAZER'S,8894011001,198602,TAYLOR MARSALA,750ML,,6.48,,6.48,8.99,,0,0,,,,,,,,,,,,,,,6.48,81.6,,,0,12,,,
TAYLOR PORT,,GLAZER WHOLESALE DRUG CO.,8894000001,324701,TAYLOR PORT,750ML,,55.45,,6.48,8.99,,2,1,,,,,,,,,,,,,,,6.48,55.45,,,0,12,,,
TAYLOR TAWNY PORT,,GLAZER WHOLESALE DRUG CO.,8894000005,1044,TAYLOR TAWNY PORT,750ML,,55.45,,6.48,8.99,,2,1,,,,,,,,,,,,,,,6.48,55.45,,,0,12,,,
TECATE 2/12 CAN,,STANDARD LIQUOR CORP,8982690033,637062,TECATE 2/12 CAN,12OZ,,9.2,,9.2,11.99,,2,1,,,,,,,,,,,,,,,9.2,19.2,,7,-2,2,,,
TECATE 4/6 NR,,STANDARD LIQUOR CORP,8982650001,638062,TECATE 4/6 NR,12OZ,,4.6,,4.6,7.99,,2,1,,,,,,,,,,,,,,,4.6,24.3,,18,4,4,,,
TEN HIGH BOURBON 80,,GLAZER WHOLESALE DRUG CO.,8066020307,673625,TEN HIGH BOURBON 80,375ML,,99.75,,4.86,5.49,,2,1,,,,,,,,,,,,,,,4.86,99.75,,,0,24,,,
TEN HIGH BOURBON 80,,GLAZER WHOLESALE DRUG CO.,8066020305,673615,TEN HIGH BOURBON 80,750ML,,83.56,,8.16,8.99,,2,1,,,,,,,,,,,,,,,8.16,83.56,,,0,12,,,
TEQUILA ROSE 30,,GLAZER WHOLESALE DRUG CO.,8559212106,122851,TEQUILA ROSE 30,375ML,,101.04,,9.17,11.99,,2,1,,,,,,,,,,,,,,,9.17,101.04,,,0,12,,,
TEQUILA ROSE 30,,GLAZER WHOLESALE DRUG CO.,8559212104,434201,TEQUILA ROSE 30,750ML,,186.24,,13.68,21.99,,2,1,,,,,,,,,,,,,,,13.68,186.24,,,0,12,,,
TGIF BLEND MUDSLIDE,,STANDARD LIQUOR CORP,8200071584,3641009,TGIF BLEND MUDSLIDE,750ML,,8.2,,8.2,8.99,,2,1,,,,,,,,,,,,,,,8.2,82.99,,C,0,12,,,
TGIF BLEND ORANGE DREAM,,STANDARD LIQUOR CORP,8200071585,3647009,TGIF BLEND ORANGE DR,750ML,,8.2,,8.2,9.99,,2,1,,,,,,,,,,,,,,,8.2,82.99,,C,0,12,,,
TGIF BLEND PINA COLADA,,STANDARD LIQUOR CORP,8200072314,3642009,TGIF BLEND PINA COLA,750ML,,8.2,,8.2,9.99,,2,1,,,,,,,,,,,,,,,8.2,82.99,,C,0,12,,,
TGIF PASSION MOJITO,LIQUOR,STANDARD,8200074088,10396009,TGIF PASSION MOJITO,750ML,,0,,0,9.99,,1,1,,,,,,,,,,,,,,,0,48,,D,0,12,,,
THIRD SHIFT,BEER,MIDWEST,3410008710,1950,THIRD SHIFT,12OZ,,5.6,,5.6,6.99,,1,1,,,,,,,,,,,,,,,5.6,24,,9,3,4,,,
THREE OLIVES 50,LIQUOR,STANDARD,1153801587,19765053,THREE OLIVES 50,50ML,,0,,0.77,0.93,,0,0,,,,,,,,,,,,,,,0.77,9.24,,,-10,12,,,
THREE OLIVES CAKE VODKA,LIQUOR,STANDARD,1153801566,13433007,THREE OLIVES CAKE VO,1.0L,,10.92,,10.92,17.99,,1,1,,,,,,,,,,,,,,,10.92,65.49,,H,0,6,,,
THREE OLIVES CAKE VODKA,LIQUOR,STANDARD,1153801565,13433009,THREE OLIVES CAKE VO,750ML,,12.87,,12.87,21.99,,1,1,,,,,,,,,,,,,,,12.87,177.34,,C,0,12,,,
THREE OLIVES CHERRY VODKA,,STANDARD LIQUOR CORP,8970852242,1966009,THREE OLIVES CHERRY,750ML,,14.43,,14.43,21.99,,2,1,,,,,,,,,,,,,,,14.43,214.75,,A,1,12,,,
THREE OLIVES CHERRY VODKA,LIQUOR,STANDARD LIQUOR CORP,1153801547,1966009A,THREE OLIVES CHERRY,750ML,,14.43,,14.43,21.99,,2,1,,,,,,,,,,,,,,,14.43,214.75,,,1,12,,,
THREE OLIVES DUDE,LIQUOR,STANDARD,1153801559,12944009,THREE OLIVES DUDE,750ML,,15.2,,15.2,19.99,,1,1,,,,,,,,,,,,,,,15.2,230,,D,0,12,,,
THREE OLIVES ESPRESSO,LIQUOR,STANDARD,1153801554,10530009,THREE OLIVES ESPRESS,750ML,,12.87,,12.87,21.99,,1,1,,,,,,,,,,,,,,,12.87,146,,D,0,12,,,
THREE OLIVES GRAPE,,STANDARD LIQUOR CORP,8970853042,3494009,THREE OLIVES GRAPE,750ML,,13.17,,13.17,21.99,,2,1,,,,,,,,,,,,,,,13.17,214.75,,A,0,12,,,
THREE OLIVES GRAPE,LIQUOR,STANDARD LIQUOR CORP,1153801534,3494009A,THREE OLIVES GRAPE,750ML,,13.17,,13.17,21.99,,2,1,,,,,,,,,,,,,,,13.17,214.75,,,0,12,,,
THREE OLIVES HALF GALLON,LIQUOR,STANDARD,1153801521,19765052,THREE OLIVES HALF GA,1.75L,,15.56,,15.56,25.99,,0,0,,,,,,,,,,,,,,,15.56,121.35,,,7,6,,,
THREE OLIVES MARILYN STRAWB,LIQUOR,STANDARD,1153801611,17678009,THREE OLIVES MARILYN,750ML,,14.73,,14.73,21.99,,1,1,,,,,,,,,,,,,,,14.73,168,,D,0,12,,,
THREE OLIVES MARILYN STRAWB,LIQUOR,STANDARD,1153801353,17678009A,THREE OLIVES MARILYN,750ML,,14.73,,14.73,21.99,,1,1,,,,,,,,,,,,,,,14.73,168,,,0,12,,,
THREE OLIVES POMEGRANATE,,STANDARD LIQUOR CORP,8970853242,3484009,THREE OLIVES POMEGRA,750ML,,13.23,,13.23,21.99,,2,1,,,,,,,,,,,,,,,13.23,214.75,,A,0,12,,,
THREE OLIVES POMEGRANATE,LIQUOR,STANDARD LIQUOR CORP,1153801527,3484009A,THREE OLIVES POMEGRA,750ML,,13.23,,13.23,21.99,,2,1,,,,,,,,,,,,,,,13.23,214.75,,,0,12,,,
THREE OLIVES TARTZ,LIQUOR,STANDARD,1153801073,14699009,THREE OLIVES TARTZ,750ML,,12.87,,12.87,21.99,,1,1,,,,,,,,,,,,,,,12.87,142,,D,1,12,,,
THREE OLIVES VODKA,LIQUOR,STANDARD,8970877642,3031009,THREE OLIVES VODKA,750ML,,13.17,,13.17,16.99,,2,2,,,,,,,,,,,,,,,13.17,158.7,,A,-1,12,,,
THREE OLIVES VODKA,LIQUOR,STANDARD,1153801519,3031009A,THREE OLIVES VODKA,750ML,,13.17,,13.17,16.99,,2,2,,,,,,,,,,,,,,,13.17,158.7,,,-1,12,,,
THREE OLIVES WHIPPED CREAM,LIQUOR,STANDARD,1153801582,14178009,THREE OLIVES WHIPPED,750ML,,10.89,,10.89,21.99,,1,1,,,,,,,,,,,,,,,10.89,0,,D,0,12,,,
TIA MARIA COFFEE LIQUEUR,CORDIALS,STANDARD,8954019011,12483007,TIA MARIA COFFEE LIQ,1.0LT,,21.85,,21.85,24.99,,2,2,,,,,,,,,,,,,,,21.85,247.75,,C,0,12,,,
